customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_loyalty_flag,latitude,longitude,typical_hour_sin,typical_hour_cos,tenure,total_children,lifetime_spend_technology,log_total_spend,annual_spend_groceries,annual_spend_electronics,annual_spend_vegetables,annual_spend_nonalcohol_drinks,annual_spend_alcohol_drinks,annual_spend_meat,annual_spend_fish,annual_spend_hygiene,annual_spend_videogames,annual_spend_petfood,annual_spend_technology
34080,Annette Redman,female,1941-04-28 12:28:00,2.0,0.0,1.0,5.0,24451.0,2197.0,154.0,519.0,1070.0,518.0,14.0,382.0,424.0,213.0,149.0,0.1698969141622958,0.0,38.70394093190798,-9.188078584096363,-0.9659258262890683,0.2588190451025203,5.0,2.0,2621.0,10.390962662693868,4010.6651785714284,439.4,30.8,103.8,206.58092948717945,103.6,2.8,76.4,79.77777777777777,42.6,524.2
34082,Gina Sill,female,1993-05-20 23:46:00,2.0,1.0,2.0,2.0,7856.0,1283.0,92.0,195.0,1009.0,223.0,427.0,36.0,35.0,123.0,13.0,0.13500388368545452,0.0,38.7486897052673,-9.157182642613831,0.49999999999999994,-0.8660254037844387,13.0,3.0,1318.0,9.441293350181875,604.3076923076923,98.6923076923077,7.076923076923077,15.0,77.61538461538461,17.153846153846153,32.84615384615385,2.769230769230769,2.6923076923076925,9.461538461538462,101.38461538461539
34083,Helen Mcloughlin,female,1964-09-19 16:02:00,0.0,0.0,2.0,2.0,8811.0,8489.0,23.0,716.0,933.0,907.0,690.0,380.0,749.625,436.0,39.0,0.3004186405286735,0.0,38.76262638297515,-9.182899245635982,-0.5000000000000004,0.8660254037844385,5.0,0.0,9266.0,10.446189678949377,1762.2,750.3443181818182,4.6,122.13988095238095,186.6,181.4,138.0,76.0,79.77777777777777,83.64285714285714,817.3946428571428
34084,Raul Speakman,male,1952-06-16 22:50:00,2.5,2.5,0.0,2.0,10246.0,3145.0,911.0,886.0,1184.0,1696.0,1519.0,1025.0,299.0,316.0,329.0,0.2574356593162165,0.0,38.73039954723904,-9.18199124211507,1.249000902703301e-16,-1.0,8.0,3.5,3444.0,10.113424276363055,1280.75,393.125,113.875,110.75,148.0,201.07774725274726,189.875,128.125,37.375,39.5,430.5
34085,Russell Sanders,male,1945-08-12 18:04:00,0.0,0.0,0.0,6.0,17929.0,403.0,225.0,156.0,189.0,986.0,69.0,349.00000000000006,51.0,309.0,33.0,0.2687397358778581,1.0,38.71231130883461,-9.154568740814009,-0.707106781186547,-0.7071067811865479,8.0,0.0,454.0,9.958023085184141,2241.125,50.375,28.125,19.5,23.625,123.25,8.625,43.62500000000001,6.375,38.625,56.75
34086,Vicki Redfern,female,1992-01-23 01:52:00,2.0,0.0,2.0,2.0,8163.0,789.0000000000002,248.99999999999994,256.0,635.0,837.0,437.4,129.0,38.0,74.0,35.0,0.1648990107587253,0.0,38.74792096982743,-9.157411263407548,0.9659258262890683,-0.25881904510252063,12.0,2.0,827.0000000000002,9.428302522989952,680.25,65.75000000000001,20.749999999999996,21.333333333333332,52.916666666666664,69.75,36.449999999999996,10.75,3.1666666666666665,6.166666666666667,68.91666666666669
34087,Rosemarie Black,female,1944-10-16 10:26:00,2.0,1.0,0.0,4.0,22315.0,208.0,1482.0,489.0,107.0,52.0,26.0,2253.0,749.625,312.0,200.0,0.1361673323827334,0.0,38.76192354912373,-9.160748524354712,0.9659258262890683,-0.25881904510252063,7.0,3.0,1421.0,10.307351379277318,3187.8571428571427,29.714285714285715,211.71428571428572,69.85714285714286,15.285714285714286,7.428571428571429,3.7142857142857144,221.44166666666666,79.77777777777777,44.57142857142857,203.0
34089,Patrick Johnson,male,1989-05-13 13:24:00,2.0,1.0,2.0,4.0,39047.0,2152.0,272.0,581.0,928.0,1070.0,1171.0,1467.0,258.0,302.0,289.0,0.4341144280195421,0.0,38.71169850892382,-9.194682641859949,1.249000902703301e-16,-1.0,16.0,3.0,2410.0,10.876272032964748,2643.375,134.5,17.0,36.3125,58.0,66.875,73.1875,91.6875,16.125,18.875,150.625
34091,Jenny Manfre,female,1966-03-08 07:57:00,1.0,1.0,2.0,5.0,20942.0,85.0,569.0,573.0,640.0,887.6,216.0,960.0,5.0,205.0,209.0,0.2579679175688288,0.0,38.75613243971301,-9.16321372957182,-0.49999999999999967,-0.8660254037844388,10.0,2.0,90.0,10.133551105315505,2094.2,8.5,56.9,57.3,64.0,88.76,21.6,96.0,0.5,20.5,9.0
34092,Brenna Baker,female,1993-11-06 14:24:00,0.0,1.0,1.0,3.0,14798.0,588.0,1452.0,561.0,7.0,48.0,17.0,2154.0,248.0,233.0,56.0,0.136981804836439,0.0,38.790058717889,-9.088422920127655,0.2588190451025211,-0.9659258262890682,5.0,1.0,836.0,9.949559740638511,2959.6,117.6,254.61525974025977,112.2,1.4,9.6,3.4,221.44166666666666,49.6,46.6,167.2
34093,Sung Colbert,male,1972-10-23 07:51:00,1.0,1.0,1.0,5.0,6209.0,2202.0,1871.0,373.0,333.0,36.0,66.0,340.0,190.0,173.99999999999997,66.0,0.014798490794684982,0.0,38.72537572697818,-9.128792459356449,-0.707106781186547,-0.7071067811865479,7.0,2.0,2392.0,9.560081331311986,887.0,314.57142857142856,254.61525974025977,53.285714285714285,47.57142857142857,5.142857142857143,9.428571428571429,48.57142857142857,27.142857142857142,24.857142857142854,341.7142857142857
34094,Tiffani Rivera,female,1996-07-04 08:45:00,2.0,1.0,2.0,1.0,10083.0,3110.0,260.0,157.0,587.0,644.0,678.0,147.0,87.0,110.0,25.0,1.0,0.0,38.748387241137706,-9.155796620293106,1.249000902703301e-16,-1.0,10.0,3.0,3197.0,9.855399641729074,1008.3,311.0,26.0,15.7,58.7,64.4,67.8,14.7,8.7,11.0,319.7
34096,Larissa Mcwilliams,female,1979-10-17 03:48:00,2.5,2.5,0.0,3.0,36549.0,4223.0,545.0,1127.0,1274.0,2005.0,930.0,799.0,429.0,563.0,334.0,0.04914238841131641,0.0,38.75093454137608,-9.123100374909807,0.2588190451025211,-0.9659258262890682,16.0,3.5,4652.0,10.881888860473186,2284.3125,263.9375,34.0625,70.4375,79.625,132.0,58.125,49.9375,26.8125,35.1875,290.75
34098,Bernadette Simpson,female,1943-06-15 14:27:00,0.0,1.0,2.0,1.0,7875.0,8489.0,36.999999999999886,946.0,846.0,697.0,752.0,219.0,749.625,390.0,65.0,0.3124361947612686,0.0,38.72516970688478,-9.16172386787524,-1.0,-1.6653345369377348e-16,11.0,1.0,9266.0,10.778143459633002,715.9090909090909,750.3443181818182,3.363636363636353,86.0,76.9090909090909,63.36363636363637,68.36363636363636,19.90909090909091,79.77777777777777,35.45454545454545,817.3946428571428
34099,Elizabeth Davis,female,1947-12-13 11:07:00,1.0,1.0,1.0,3.0,39047.0,5479.0,358.0,766.0,77.0,904.0,1289.0,1387.0,238.0,273.0,424.5,0.3732520833771486,0.0,38.73293616945619,-9.159107985492808,0.9659258262890683,-0.25881904510252063,13.0,2.0,5717.0,11.109024133525745,3867.846153846154,421.46153846153845,27.53846153846154,58.92307692307692,5.923076923076923,69.53846153846153,99.15384615384616,106.6923076923077,18.307692307692307,21.0,439.7692307692308
34100,Shelby Hunter,female,2001-04-15 10:48:00,2.0,1.0,2.5,6.0,18002.0,1109.0,112.0,161.0,804.0,923.0,781.0,129.9999999999999,40.0,169.0,120.0,0.2911889047280109,0.0,38.72316402218883,-9.113380290108022,0.8660254037844386,-0.4999999999999998,8.0,3.0,1149.0,10.059679005711038,2250.25,138.625,14.0,20.125,100.5,115.375,97.625,16.249999999999986,5.0,21.125,143.625
34101,Joseph Jackson,male,1979-10-26 16:53:00,0.0,1.0,1.0,1.0,5817.0,58.0,849.0,248.0,58.0,852.0,638.0,454.99999999999994,142.0,679.0,120.0,0.2165337703591985,0.0,38.74786966378407,-9.13754913083667,0.8660254037844386,-0.4999999999999998,18.0,1.0,200.0,9.210040326967182,323.1666666666667,3.2222222222222223,47.166666666666664,13.777777777777779,3.2222222222222223,47.333333333333336,35.44444444444444,25.277777777777775,7.888888888888889,37.72222222222222,11.11111111111111
34103,James Mcdivitt,male,1967-03-06 13:35:00,0.0,0.0,1.0,4.0,9331.0,1269.0,749.0,149.0,127.0,731.0,170.0,520.0,75.0,199.0,78.0,1.0,1.0,38.73869900587872,-9.140424539290324,-0.25881904510252157,0.9659258262890681,5.0,0.0,1344.0,9.593218981411551,1866.2,253.8,149.8,29.8,25.4,146.2,34.0,104.0,15.0,39.8,268.8
34107,Nancy Jaynes,female,1991-04-03 02:48:00,1.0,1.0,0.0,6.0,17911.0,4908.0,536.0,291.0,39.0,110.0,105.99999999999994,505.0,178.0,14.999999999999943,97.0,0.4315425172003124,0.0,38.77857969073374,-9.130599534952289,-0.707106781186547,-0.7071067811865479,8.0,2.0,5086.0,10.29843083318471,2238.875,613.5,67.0,36.375,4.875,13.75,13.249999999999993,63.125,22.25,1.874999999999993,635.75
34108,James Whitaker,male,1948-10-11 22:18:00,1.0,1.0,1.0,1.0,15462.0,1511.0,1848.0,322.0,537.0,21.0,68.0,20.0,154.0,499.0,82.0,0.0396944719892941,0.0,38.72141108827675,-9.174195567123176,0.2588190451025211,-0.9659258262890682,9.0,2.0,1665.0,10.003694812953153,1718.0,167.88888888888889,205.33333333333334,35.77777777777778,59.666666666666664,2.3333333333333335,7.555555555555555,2.2222222222222223,17.11111111111111,55.44444444444444,185.0
34109,Harry Walter,male,1969-02-21 21:38:00,2.5,2.0,2.0,1.0,31439.0,5710.0,1251.0,1101.0,1156.0,1230.0,1692.0,1640.0,230.0,225.0,271.0,0.03494638259211452,0.0,38.73196942674814,-9.194969376397498,0.49999999999999994,-0.8660254037844387,20.0,3.5,5940.0,10.85156760689969,1571.95,285.5,62.55,55.05,57.8,61.5,84.6,82.0,11.5,11.25,297.0
34112,Julee Gardner,female,1982-12-10 13:54:00,1.0,1.0,0.0,1.0,19417.0,1077.0,924.0,371.0,56.0,796.0,590.0,1060.0,69.0,507.0,247.0,0.2976022471415724,0.0,38.75282468157818,-9.141089614756613,0.9659258262890683,-0.25881904510252063,18.0,2.0,1146.0,10.166390133623686,1078.7222222222222,59.833333333333336,51.333333333333336,20.61111111111111,3.111111111111111,44.22222222222222,32.77777777777778,58.888888888888886,3.8333333333333335,28.166666666666668,63.666666666666664
34113,Basil White,male,1992-07-23 17:05:00,2.0,0.0,2.0,2.0,7710.0,326.0,109.0,192.0,359.0,935.0,325.0,126.0,103.99999999999997,345.0,48.0,0.1351016812214047,0.0,38.74832218865039,-9.15606559595834,0.7071067811865476,-0.7071067811865475,10.0,2.0,430.0,9.302190025606063,771.0,32.6,10.9,19.2,35.9,93.5,32.5,12.6,10.399999999999997,34.5,43.0
34115,Robert Wright,male,1940-11-15 15:43:00,0.0,1.0,0.0,1.0,12198.0,376.0,512.0,399.0,587.0,770.0,808.0,1062.0,15.0,606.0,104.0,0.16236799281400716,0.0,38.73098147846619,-9.161306571767222,0.8660254037844386,-0.4999999999999998,7.0,1.0,391.0,9.782731351400328,1742.5714285714287,53.714285714285715,73.14285714285714,57.0,83.85714285714286,110.0,115.42857142857143,151.71428571428572,2.142857142857143,83.64285714285714,55.857142857142854
34116,Dana Brown,male,1951-01-08 08:24:00,0.0,0.0,0.0,3.0,12799.0,163.0,290.0,99.0,92.0,668.0,447.0,36.999999999999886,144.0,244.0,94.0,0.5289860911766527,1.0,38.763868968532485,-9.120494867510976,0.8660254037844386,-0.4999999999999998,5.0,0.0,307.0,9.63501969900815,2559.8,32.6,58.0,19.8,18.4,133.6,89.4,7.399999999999977,28.8,48.8,61.4
34119,Betty Tapley,female,1974-12-28 12:34:00,0.0,1.0,0.0,2.0,12642.0,846.2,776.0,353.0,68.0,1116.0,520.0,1067.0,185.0,343.0,229.0,0.041518328154818096,0.0,38.76203723587976,-9.171793078451769,0.8660254037844386,-0.4999999999999998,19.0,1.0,1031.2,9.849474774228252,665.3684210526316,44.53684210526316,40.8421052631579,18.57894736842105,3.5789473684210527,58.73684210526316,27.36842105263158,56.1578947368421,9.736842105263158,18.05263157894737,54.27368421052632
34120,Lois Strahm,female,2001-02-27 07:57:00,0.0,0.0,0.0,2.0,13153.0,722.0,56.0,322.0,1080.0,231.0,53.0,504.0,371.0,245.0,4.0,0.6232073703633043,0.0,38.73162638388815,-9.16479261435149,-0.7071067811865477,0.7071067811865474,7.0,0.0,1093.0,9.788693794534046,1879.0,103.14285714285714,8.0,46.0,154.28571428571428,33.0,7.571428571428571,72.0,53.0,35.0,156.14285714285714
34122,Anton Snow,male,1980-12-01 16:35:00,1.0,2.0,1.0,7.0,8980.0,123.0,280.0,93.0,222.39999999999998,959.0,624.0,703.0,32.0,51.0,46.0,0.660860780054138,1.0,38.76392499642704,-9.132679904741837,0.9659258262890683,-0.25881904510252063,5.0,3.0,155.0,9.41110742643202,1796.0,24.6,56.0,18.6,44.48,191.8,124.8,140.6,6.4,10.2,31.0
34124,Alma Leblanc,female,1962-06-22 14:55:00,2.0,1.0,1.0,6.0,16635.0,1581.0,325.0,76.0,822.0,968.0,691.0,978.0,330.0,104.0,362.0,0.7234589229876223,0.0,38.79147322831628,-9.088422920127655,-0.9659258262890683,-0.25881904510252063,5.0,3.0,1911.0,10.103239644392968,3327.0,316.2,65.0,15.2,164.4,193.6,138.2,195.6,66.0,20.8,382.2
34125,Gloria Gee,female,1956-05-19 06:51:00,1.0,1.0,0.0,1.0,19105.0,691.0,904.0,346.0,489.0,909.0,308.0,670.0,121.99999999999997,626.0,20.0,0.2807521428784433,0.0,38.75986248908389,-9.151138314987458,1.0,5.551115123125783e-17,7.0,2.0,813.0,10.125990898962915,2729.285714285714,98.71428571428571,129.14285714285714,49.42857142857143,69.85714285714286,129.85714285714286,44.0,95.71428571428571,17.428571428571423,83.64285714285714,116.14285714285714
34126,Alice Bova,female,1956-05-27 08:43:00,1.0,1.0,1.0,3.0,7479.0,1147.0,1989.0,363.0,593.6,35.0,88.0,650.0,189.0,180.0,128.0,0.1594879929888232,0.0,38.72518591181059,-9.189126262564082,-0.8660254037844384,-0.5000000000000004,9.0,2.0,1336.0,9.55042037847641,831.0,127.44444444444444,221.0,40.333333333333336,65.95555555555556,3.888888888888889,9.777777777777779,72.22222222222223,21.0,20.0,148.44444444444446
34128,Lottie Sexton,female,1987-11-17 09:31:00,1.0,2.0,1.0,6.0,30508.0,1948.0,239.0,363.0,439.0,464.0,898.0,1089.0,125.00000000000003,127.0,327.0,0.4538737990441222,0.0,38.69872755861029,-9.177222806792315,-1.0,-1.6653345369377348e-16,7.0,3.0,2073.0,10.55252609347001,4010.6651785714284,278.2857142857143,34.142857142857146,51.857142857142854,62.714285714285715,66.28571428571429,128.28571428571428,155.57142857142858,17.85714285714286,18.142857142857142,296.14285714285717
34129,Tonya Piatt,female,1983-06-16 14:07:00,0.0,0.0,1.0,1.0,7186.0,8489.0,232.00000000000006,603.0,1282.0,822.0,1188.0,51.0,749.625,218.0,19.0,0.3694351362506106,0.0,38.72435564569844,-9.168563399110877,-0.9659258262890683,0.2588190451025203,6.0,0.0,9266.0,10.802367594150489,1197.6666666666667,750.3443181818182,38.66666666666668,100.5,206.58092948717945,137.0,194.56125000000003,8.5,79.77777777777777,36.333333333333336,817.3946428571428
34130,Darius Mason,male,1993-04-29 10:51:00,2.0,1.0,2.0,2.0,8695.0,159.0,504.0,195.0,362.0,1044.0,317.0,508.0,88.0,320.0,49.0,0.4170597249261945,0.0,38.74780099983882,-9.157248461136415,0.8660254037844386,-0.4999999999999998,9.0,3.0,247.0,9.42867236629317,966.1111111111111,17.666666666666668,56.0,21.666666666666668,40.22222222222222,116.0,35.22222222222222,56.44444444444444,9.777777777777779,35.55555555555556,27.444444444444443
34131,Leslie Everson,male,1943-12-11 06:37:00,1.0,0.0,1.0,2.0,8012.0,172.0,2113.0,636.0,1.0,18.0,70.0,2118.0,165.0,604.0,160.0,0.1939198430267495,0.0,38.76974657476107,-9.111060658757342,0.49999999999999994,-0.8660254037844387,10.0,1.0,337.0,9.564301637217232,801.2,17.2,211.3,63.6,0.1,1.8,7.0,211.8,16.5,60.4,33.7
34132,Sandra Numbers,female,1944-03-06 18:20:00,1.0,0.0,1.0,1.0,1976.0,5082.0,227.0,419.0,752.0,1121.0,1205.0,213.0,749.625,158.0,253.0,0.3212651848121836,0.0,38.72494594473661,-9.166954346205705,-0.9659258262890683,0.2588190451025203,9.0,1.0,6178.0,9.821626526055807,219.55555555555554,564.6666666666666,25.22222222222222,46.55555555555556,83.55555555555556,124.55555555555556,133.88888888888889,23.666666666666668,79.77777777777777,17.555555555555557,686.4444444444445
34133,James Brown,male,1980-02-16 18:39:00,1.0,1.0,1.0,6.0,10474.0,2202.0,1637.0,448.0,519.0,67.0,43.0,767.0,110.99999999999997,523.0,0.0,0.1403723776056537,0.0,38.72016046632872,-9.147142435129949,-0.9659258262890683,-0.25881904510252063,9.0,2.0,2313.0,9.857705359881,1163.7777777777778,244.66666666666666,181.88888888888889,49.77777777777778,57.666666666666664,7.444444444444445,4.777777777777778,85.22222222222223,12.33333333333333,58.111111111111114,257.0
34134,Beth Corradino,female,1956-08-11 05:31:00,1.0,0.0,0.0,3.0,9339.0,460.0,848.0,169.0,67.0,801.0,438.0,205.0,166.0,369.0,30.0,0.5091157650508211,1.0,38.78387623527034,-9.129888452812406,-0.25881904510252157,0.9659258262890681,16.0,1.0,626.0,9.50962981746968,583.6875,28.75,53.0,10.5625,4.1875,50.0625,27.375,12.8125,10.375,23.0625,39.125
34136,Kelvin Watson,male,1981-10-26 09:05:00,1.0,1.0,0.0,6.0,6168.0,1489.0,56.0,590.0,1226.0,489.0,687.0,261.0,94.0,261.0,244.0,0.4939073434550585,0.0,38.76825529104171,-9.144668159455431,0.2588190451025211,-0.9659258262890682,9.0,2.0,1583.0,9.465370112152714,685.3333333333334,165.44444444444446,6.222222222222222,65.55555555555556,136.22222222222223,54.333333333333336,76.33333333333333,29.0,10.444444444444445,29.0,175.88888888888889
34137,Matthew Asher,male,1942-08-28 07:20:00,2.5,2.5,2.0,2.0,13568.0,5596.0,778.0,647.0,1714.0,1072.0,1963.0,1064.0,412.0,414.0,5.0,0.21951653054767833,0.0,38.78664108070614,-9.188788344436237,0.2588190451025211,-0.9659258262890682,5.0,3.5,6008.0,10.411418992188782,2713.6,750.3443181818182,155.6,122.13988095238095,206.58092948717945,201.07774725274726,194.56125000000003,212.8,79.77777777777777,82.8,817.3946428571428
34138,Greg Gentry,male,1957-09-05 03:58:00,1.0,0.0,0.0,2.0,25599.0,142.0,406.0,331.0,57.0,1259.0,682.0,892.0,18.0,250.0,122.0,0.2624912677653335,0.0,38.73122766242369,-9.141510242029696,1.0,5.551115123125783e-17,9.0,1.0,160.0,10.302162996284876,2844.3333333333335,15.777777777777779,45.111111111111114,36.77777777777778,6.333333333333333,139.88888888888889,75.77777777777777,99.11111111111111,2.0,27.77777777777778,17.77777777777778
34141,Jerome Garza,male,1940-07-13 04:50:00,1.0,2.5,2.5,4.0,37127.0,5827.0,1492.0,733.0,1925.175,1819.0,1354.0,1303.0,390.0,326.0,389.0,0.025095401693140673,0.0,38.74278639619519,-9.151340903551308,0.7071067811865476,-0.7071067811865475,17.0,3.5,6217.0,10.977363060971824,2183.9411764705883,342.7647058823529,87.76470588235294,43.11764705882353,114.41176470588235,107.0,79.6470588235294,76.6470588235294,22.941176470588236,19.176470588235293,365.70588235294116
34142,Marty Taylor,male,1957-01-09 18:58:00,0.0,1.0,2.0,3.0,3335.0,536.0,87.0,12.0,87.0,637.0,444.0,131.0,190.0,257.0,35.0,0.8844070894155671,1.0,38.77564540787058,-9.143265938487822,-0.49999999999999967,-0.8660254037844388,16.0,1.0,726.0,8.770749549138642,208.4375,33.5,5.4375,0.75,5.4375,39.8125,27.75,8.1875,11.875,16.0625,45.375
34145,Amy Bell,female,1941-08-29 07:35:00,1.0,1.0,0.0,1.0,8466.0,31.0,1014.0,339.0,122.0,942.0,514.0,928.0,160.0,215.0,178.0,0.1763651472253475,0.0,38.73701096325056,-9.15689903279782,1.0,5.551115123125783e-17,13.0,2.0,191.0,9.466763948525191,651.2307692307693,2.3846153846153846,78.0,26.076923076923077,9.384615384615385,72.46153846153847,39.53846153846154,71.38461538461539,12.307692307692308,16.53846153846154,14.692307692307692
34146,Rebecca Morales,female,1971-08-28 12:12:00,1.0,0.0,0.0,4.0,15440.0,664.9999999999998,993.0,91.0,477.0,385.0,68.0,495.0,8.0,239.0,38.0,0.5557528595360959,1.0,38.78528997892296,-9.164203445316796,-0.49999999999999967,-0.8660254037844388,14.0,1.0,672.9999999999998,9.87996300748917,1102.857142857143,47.499999999999986,70.92857142857143,6.5,34.07142857142857,27.5,4.857142857142857,35.357142857142854,0.5714285714285714,17.071428571428573,48.071428571428555
34147,Melody Smith,female,1987-11-28 08:57:00,0.0,1.0,0.0,3.0,11311.0,769.0,919.0,615.0,95.0,105.0,194.0,1483.0,132.00000000000003,389.0,126.0,0.1385346673645899,0.0,38.75801527017474,-9.154589225024514,0.7071067811865476,-0.7071067811865475,17.0,1.0,901.0,9.735896960342167,665.3529411764706,45.23529411764706,54.05882352941177,36.1764705882353,5.588235294117647,6.176470588235294,11.411764705882353,87.23529411764706,7.764705882352943,22.88235294117647,53.0
34148,Lucio Tanksley,male,1975-05-22 02:13:00,0.0,0.0,2.0,2.0,14023.0,8489.0,702.0,838.0,1642.0,795.0,1608.0,56.0,749.625,694.0,77.0,0.1461326445296251,0.0,38.76260223191251,-9.19788607271749,-0.25881904510252157,0.9659258262890681,8.0,0.0,9266.0,10.600502244622563,1752.875,750.3443181818182,87.75,104.75,205.25,99.375,194.56125000000003,7.0,79.77777777777777,83.64285714285714,817.3946428571428
34150,Jerry Mallett,male,1993-06-29 01:21:00,1.0,2.5,1.0,3.0,24635.0,4714.0,1205.0,759.0,1925.175,1850.0,418.0,1177.0,411.0,515.0,256.0,0.2521784742812565,0.0,38.785001796510855,-9.144173837835806,0.2588190451025211,-0.9659258262890682,5.0,3.5,5125.0,10.679158974600682,4010.6651785714284,750.3443181818182,241.0,122.13988095238095,206.58092948717945,201.07774725274726,83.6,221.44166666666666,79.77777777777777,83.64285714285714,817.3946428571428
34151,Mary Solis,female,,0.0,0.0,0.0,2.0,29571.0,92.0,1069.0,505.0,44.0,568.0,648.4,904.0,43.0,232.0,196.0,0.24148761964589288,0.0,38.76662318279795,-9.171075585578826,-0.49999999999999967,-0.8660254037844388,13.0,0.0,135.0,10.428582878098327,2274.6923076923076,7.076923076923077,82.23076923076923,38.84615384615385,3.3846153846153846,43.69230769230769,49.87692307692308,69.53846153846153,3.3076923076923075,17.846153846153847,10.384615384615385
34152,Florence Beck,female,1976-10-13 00:45:00,0.0,1.0,2.0,1.0,9337.0,8489.0,26.0,473.0,938.0,424.0,963.0,148.0,749.625,445.0,139.0,0.4770390500677853,0.0,38.757644943598514,-9.16255683958007,-0.7071067811865477,0.7071067811865474,5.0,1.0,9266.0,10.567489095490265,1867.4,750.3443181818182,5.2,94.6,187.6,84.8,192.6,29.6,79.77777777777777,83.64285714285714,817.3946428571428
34153,Jason Desrochers,male,1991-06-28 20:34:00,2.0,1.0,2.0,2.0,11452.0,656.0,315.0,137.0,435.0,429.0,148.0,110.0,94.0,46.0,111.0,0.7371834187940046,0.0,38.74686859365482,-9.156201262857888,0.49999999999999994,-0.8660254037844387,10.0,3.0,750.0,9.586925780533697,1145.2,65.6,31.5,13.7,43.5,42.9,14.8,11.0,9.4,4.6,75.0
34154,Heather Colquitt,female,1968-02-13 21:53:00,0.0,0.0,1.0,7.0,16299.0,689.0,49.0,105.0,222.0,845.0,370.0,310.0,531.0,131.0,42.0,0.9358975751730345,1.0,38.72186261541209,-9.131771338390198,0.06639024601470161,-0.6713790512911674,5.0,0.0,1220.0,9.94136120496421,3259.8,137.8,9.8,21.0,44.4,169.0,74.0,62.0,79.77777777777777,26.2,244.0
34155,Russell Shelton,male,1955-06-26 07:01:00,1.0,1.0,2.0,6.0,13092.0,893.0,137.0,343.0,902.0,939.0,792.0,459.0,382.0,218.0,201.0,0.023924610468001484,0.0,38.71390830569329,-9.173194217624037,0.9659258262890683,-0.25881904510252063,9.0,2.0,1275.0,9.874727930864703,1454.6666666666667,99.22222222222223,15.222222222222221,38.111111111111114,100.22222222222223,104.33333333333333,88.0,51.0,42.44444444444444,24.22222222222222,141.66666666666666
34156,Stacey Reyes,female,1963-11-19 10:57:00,1.0,1.0,1.0,4.0,1576.0000000000018,2017.0,1150.0,339.0,754.0,241.0,329.0,1137.0,96.0,467.0,325.0,0.5789007157490811,0.0,38.80626603227725,-9.1153724595724,-0.49999999999999967,-0.8660254037844388,6.0,2.0,2113.0,9.232101863757695,262.66666666666697,336.1666666666667,191.66666666666666,56.5,125.66666666666667,40.166666666666664,54.833333333333336,189.5,16.0,77.83333333333333,352.1666666666667
34158,Louise Banas,female,1994-09-05 16:07:00,2.0,0.0,2.0,2.0,10601.0,710.6000000000001,245.0,232.0,886.0,581.0,408.0,276.0,23.0,64.0,68.0,0.3878003253248983,0.0,38.748151190517895,-9.156830379892074,0.49999999999999994,-0.8660254037844387,9.0,2.0,733.6000000000001,9.59975739566274,1177.888888888889,78.95555555555558,27.22222222222222,25.77777777777778,98.44444444444444,64.55555555555556,45.333333333333336,30.666666666666668,2.5555555555555554,7.111111111111111,81.51111111111112
34159,Lindsey Christion,male,1966-01-23 14:35:00,1.0,1.0,1.0,3.0,4522.999999999998,4292.0,333.0,665.0,778.0,961.0,1486.0,1266.0,369.0,421.0,204.0,1.0,0.0,38.74932748991026,-9.174798274558755,-0.49999999999999967,-0.8660254037844388,12.0,2.0,4661.0,9.891212521660515,376.9166666666665,357.6666666666667,27.75,55.416666666666664,64.83333333333333,80.08333333333333,123.83333333333333,105.5,30.75,35.083333333333336,388.4166666666667
34160,Elizabeth Duff,female,1988-02-10 18:12:00,1.0,1.0,1.0,4.0,29252.0,5200.0,297.4,1075.0,748.0,1224.0,1170.0,1409.0,232.0,572.0,210.0,0.21303295220735,0.0,38.77100590673185,-9.169341431418408,0.8660254037844386,-0.4999999999999998,14.0,2.0,5432.0,10.749621879137496,2089.4285714285716,371.42857142857144,21.24285714285714,76.78571428571429,53.42857142857143,87.42857142857143,83.57142857142857,100.64285714285714,16.571428571428573,40.857142857142854,388.0
34162,Denise Furman,female,1960-12-26 23:47:00,1.0,1.0,0.0,4.0,12479.0,1036.0,2341.0,577.0,213.0,9.0,77.0,2090.0,84.0,287.0,183.0,0.16614898354875002,0.0,38.781475251168914,-9.1404045710696,0.8660254037844386,-0.4999999999999998,12.0,2.0,1120.0,9.926813377839625,1039.9166666666667,86.33333333333333,208.25,48.083333333333336,17.75,0.75,6.416666666666667,174.16666666666666,7.0,23.916666666666668,93.33333333333333
34163,Rolande Gonzales,female,1992-10-21 00:41:00,0.0,1.0,1.0,5.0,17861.0,331.0,27.0,125.0,174.0,810.0,94.0,507.0,174.0,430.0,0.0,0.2008951566741814,1.0,38.77129790492381,-9.168826486998867,-0.49999999999999967,-0.8660254037844388,8.0,1.0,505.0,9.95413313720502,2232.625,41.375,3.375,15.625,21.75,101.25,11.75,63.375,21.75,53.75,63.125
